,pdbID,interface_id,ligands,fda_approved,num_interfaces,num_ligands,fda,interface_str,ligand_str
10384,3VF0,['3VF0_A_B'],['GOL'],[1.0],1,1,Yes,3VF0_A_B,GOL
10385,3VF5,['3VF5_A_B'],['GOL'],[1.0],1,1,Yes,3VF5_A_B,GOL
10386,3VF7,['3VF7_A_B'],['GOL'],[1.0],1,1,Yes,3VF7_A_B,GOL
10387,3VFB,['3VFB_A_B'],['GOL'],[1.0],1,1,Yes,3VFB_A_B,GOL
10388,3VFL,"['3VFL_A_B', '3VFL_A_B']","['MES', 'GOL']","[1.0, 1.0]",2,2,Yes,"3VFL_A_B, 3VFL_A_B","MES, GOL"
10389,3VG9,"['3VG9_A_B', '3VG9_A_B', '3VG9_A_C', '3VG9_A_C']","['ZMA', 'STE', 'ZMA', 'STE']","[0.0, 1.0, 0.0, 1.0]",4,4,Yes,"3VG9_A_B, 3VG9_A_B, 3VG9_A_C, 3VG9_A_C","ZMA, STE, ZMA, STE"
10390,3VGW,['3VGW_A_C'],['NAG'],[1.0],1,1,Yes,3VGW_A_C,NAG
10391,3VHH,['3VHH_A_C'],['NAG'],[1.0],1,1,Yes,3VHH_A_C,NAG
10392,3VHI,['3VHI_A_C'],['NAG'],[1.0],1,1,Yes,3VHI_A_C,NAG
10393,3VHN,['3VHN_A_D'],['BGC'],[1.0],1,1,Yes,3VHN_A_D,BGC
10394,3VHX,"['3VHX_A_B', '3VHX_A_B', '3VHX_E_F', '3VHX_E_F']","['GTP', 'GOL', 'GTP', 'GOL']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"3VHX_A_B, 3VHX_A_B, 3VHX_E_F, 3VHX_E_F","GTP, GOL, GTP, GOL"
10395,3VI3,"['3VI3_A_B', '3VI3_C_D', '3VI3_D_H']","['NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0]",3,3,Yes,"3VI3_A_B, 3VI3_C_D, 3VI3_D_H","NAG, NAG, NAG"
10396,3VI4,"['3VI4_A_B', '3VI4_C_D']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"3VI4_A_B, 3VI4_C_D","NAG, NAG"
10397,3VI7,"['3VI7_A_D', '3VI7_B_C']","['CBD', 'CBD']","[0.0, 0.0]",2,2,No,"3VI7_A_D, 3VI7_B_C","CBD, CBD"
10398,3VIQ,"['3VIQ_A_B', '3VIQ_A_B', '3VIQ_A_C', '3VIQ_A_C', '3VIQ_C_D', '3VIQ_C_D']","['GOL', 'NO3', 'GOL', 'NO3', 'GOL', 'NO3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"3VIQ_A_B, 3VIQ_A_B, 3VIQ_A_C, 3VIQ_A_C, 3VIQ_C_D, 3VIQ_C_D","GOL, NO3, GOL, NO3, GOL, NO3"
10399,3VJK,"['3VJK_A_B', '3VJK_A_B']","['NAG', 'M51']","[1.0, 0.0]",2,2,Yes,"3VJK_A_B, 3VJK_A_B","NAG, M51"
10400,3VK4,"['3VK4_A_B', '3VK4_A_D', '3VK4_B_D']","['HCS', 'HCS', 'HCS']","[1.0, 1.0, 1.0]",3,3,Yes,"3VK4_A_B, 3VK4_A_D, 3VK4_B_D","HCS, HCS, HCS"
10401,3VK9,"['3VK9_A_D', '3VK9_C_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3VK9_A_D, 3VK9_C_D","GOL, GOL"
10402,3VKL,"['3VKL_A_B', '3VKL_A_B']","['BGC', 'EDO']","[1.0, 1.0]",2,2,Yes,"3VKL_A_B, 3VKL_A_B","BGC, EDO"
10403,3VKM,"['3VKM_A_B', '3VKM_A_B', '3VKM_A_B']","['BGC', 'SIA', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"3VKM_A_B, 3VKM_A_B, 3VKM_A_B","BGC, SIA, EDO"
10404,3VLL,['3VLL_A_B'],['SHA'],[0.0],1,1,No,3VLL_A_B,SHA
10405,3VM9,['3VM9_A_B'],['O'],[1.0],1,1,Yes,3VM9_A_B,O
10406,3VMF,['3VMF_A_B'],['GTP'],[1.0],1,1,Yes,3VMF_A_B,GTP
10407,3VMG,"['3VMG_A_C', '3VMG_B_C']","['9CA', '9CA']","[0.0, 0.0]",2,2,No,"3VMG_A_C, 3VMG_B_C","9CA, 9CA"
10408,3VMH,['3VMH_A_B'],['OXY'],[1.0],1,1,Yes,3VMH_A_B,OXY
10409,3VMI,"['3VMI_A_B', '3VMI_A_B', '3VMI_A_C', '3VMI_A_C', '3VMI_B_C', '3VMI_B_C']","['9CA', 'OXY', '9CA', 'OXY', '9CA', 'OXY']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",6,6,Yes,"3VMI_A_B, 3VMI_A_B, 3VMI_A_C, 3VMI_A_C, 3VMI_B_C, 3VMI_B_C","9CA, OXY, 9CA, OXY, 9CA, OXY"
10410,3VN2,['3VN2_A_C'],['TLS'],[1.0],1,1,Yes,3VN2_A_C,TLS
10411,3VNL,['3VNL_A_D'],['TAG'],[0.0],1,1,No,3VNL_A_D,TAG
10412,3VOM,['3VOM_A_B'],['GOL'],[1.0],1,1,Yes,3VOM_A_B,GOL
10413,3VOV,"['3VOV_A_B', '3VOV_A_D', '3VOV_B_C']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"3VOV_A_B, 3VOV_A_D, 3VOV_B_C","GOL, GOL, GOL"
10414,3VP6,['3VP6_A_B'],['GOL'],[1.0],1,1,Yes,3VP6_A_B,GOL
10415,3VP9,['3VP9_A_B'],['DIO'],[1.0],1,1,Yes,3VP9_A_B,DIO
10416,3VPD,"['3VPD_A_B', '3VPD_A_B']","['BUA', 'CIT']","[0.0, 1.0]",2,2,Yes,"3VPD_A_B, 3VPD_A_B","BUA, CIT"
10417,3VPH,"['3VPH_A_B', '3VPH_A_B', '3VPH_A_B', '3VPH_A_D', '3VPH_A_D', '3VPH_A_D', '3VPH_C_D', '3VPH_C_D', '3VPH_C_D']","['OXM', 'GOL', 'FBP', 'OXM', 'GOL', 'FBP', 'OXM', 'GOL', 'FBP']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,9,Yes,"3VPH_A_B, 3VPH_A_B, 3VPH_A_B, 3VPH_A_D, 3VPH_A_D, 3VPH_A_D, 3VPH_C_D, 3VPH_C_D, 3VPH_C_D","OXM, GOL, FBP, OXM, GOL, FBP, OXM, GOL, FBP"
10418,3VQ1,['3VQ1_A_B'],['NAG'],[1.0],1,1,Yes,3VQ1_A_B,NAG
10419,3VQ2,"['3VQ2_A_B', '3VQ2_A_B', '3VQ2_A_B', '3VQ2_A_C', '3VQ2_A_C', '3VQ2_A_C', '3VQ2_B_C', '3VQ2_B_C', '3VQ2_B_C']","['DAO', 'NAG', 'MYR', 'DAO', 'NAG', 'MYR', 'DAO', 'NAG', 'MYR']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,9,Yes,"3VQ2_A_B, 3VQ2_A_B, 3VQ2_A_B, 3VQ2_A_C, 3VQ2_A_C, 3VQ2_A_C, 3VQ2_B_C, 3VQ2_B_C, 3VQ2_B_C","DAO, NAG, MYR, DAO, NAG, MYR, DAO, NAG, MYR"
10420,3VQ7,['3VQ7_A_B'],['FRU'],[0.0],1,1,No,3VQ7_A_B,FRU
10421,3VQA,['3VQA_A_B'],['FRU'],[0.0],1,1,No,3VQA_A_B,FRU
10422,3VQH,['3VQH_A_B'],['IQB'],[0.0],1,1,No,3VQH_A_B,IQB
10423,3VQQ,['3VQQ_A_B'],['FRU'],[0.0],1,1,No,3VQQ_A_B,FRU
10424,3VQR,['3VQR_A_B'],['EDO'],[1.0],1,1,Yes,3VQR_A_B,EDO
10425,3VQS,['3VQS_A_C'],['JT1'],[0.0],1,1,No,3VQS_A_C,JT1
10426,3VR4,"['3VR4_B_E', '3VR4_B_E', '3VR4_C_F', '3VR4_C_F', '3VR4_C_G', '3VR4_C_G', '3VR4_E_G', '3VR4_E_G']","['B3P', 'GOL', 'B3P', 'GOL', 'B3P', 'GOL', 'B3P', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,8,Yes,"3VR4_B_E, 3VR4_B_E, 3VR4_C_F, 3VR4_C_F, 3VR4_C_G, 3VR4_C_G, 3VR4_E_G, 3VR4_E_G","B3P, GOL, B3P, GOL, B3P, GOL, B3P, GOL"
10427,3VRB,['3VRB_A_B'],['FUM'],[1.0],1,1,Yes,3VRB_A_B,FUM
10428,3VRD,"['3VRD_A_B', '3VRD_A_B']","['GOL', 'NO3']","[1.0, 1.0]",2,2,Yes,"3VRD_A_B, 3VRD_A_B","GOL, NO3"
10429,3VRF,['3VRF_A_B'],['CMO'],[0.0],1,1,No,3VRF_A_B,CMO
10430,3VRI,"['3VRI_A_B', '3VRI_A_C']","['1KX', '1KX']","[1.0, 1.0]",2,2,Yes,"3VRI_A_B, 3VRI_A_C","1KX, 1KX"
10431,3VRJ,"['3VRJ_A_B', '3VRJ_A_C']","['1KX', '1KX']","[1.0, 1.0]",2,2,Yes,"3VRJ_A_B, 3VRJ_A_C","1KX, 1KX"
10432,3VRP,['3VRP_A_B'],['PTR'],[1.0],1,1,Yes,3VRP_A_B,PTR
10433,3VRR,['3VRR_A_C'],['PTR'],[1.0],1,1,Yes,3VRR_A_C,PTR
10434,3VSC,['3VSC_A_B'],['SEP'],[1.0],1,1,Yes,3VSC_A_B,SEP
10435,3VSD,['3VSD_A_B'],['OAS'],[0.0],1,1,No,3VSD_A_B,OAS
10436,3VSF,"['3VSF_A_C', '3VSF_C_F']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3VSF_A_C, 3VSF_C_F","GOL, GOL"
10437,3VSI,['3VSI_A_B'],['4NC'],[1.0],1,1,Yes,3VSI_A_B,4NC
10438,3VSZ,"['3VSZ_A_C', '3VSZ_C_F']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3VSZ_A_C, 3VSZ_C_F","GOL, GOL"
10439,3VT0,"['3VT0_A_C', '3VT0_A_C']","['GOL', 'BGC']","[1.0, 1.0]",2,2,Yes,"3VT0_A_C, 3VT0_A_C","GOL, BGC"
10440,3VT2,"['3VT2_A_C', '3VT2_C_F']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3VT2_A_C, 3VT2_C_F","GOL, GOL"
10441,3VT3,"['3VT3_A_C', '3VT3_A_C', '3VT3_A_C']","['VDX', 'EDO', 'FMT']","[1.0, 1.0, 1.0]",3,3,Yes,"3VT3_A_C, 3VT3_A_C, 3VT3_A_C","VDX, EDO, FMT"
10442,3VT7,['3VT7_A_C'],['VDX'],[1.0],1,1,Yes,3VT7_A_C,VDX
10443,3VTA,['3VTA_A_B'],['NAG'],[1.0],1,1,Yes,3VTA_A_B,NAG
10444,3VTH,"['3VTH_A_B', '3VTH_A_B', '3VTH_A_B']","['APC', 'AP2', 'GOL']","[1.0, 0.0, 1.0]",3,3,Yes,"3VTH_A_B, 3VTH_A_B, 3VTH_A_B","APC, AP2, GOL"
10445,3VTM,['3VTM_A_B'],['GOL'],[1.0],1,1,Yes,3VTM_A_B,GOL
10446,3VU2,"['3VU2_A_B', '3VU2_A_B']","['GOL', 'BGC']","[1.0, 1.0]",2,2,Yes,"3VU2_A_B, 3VU2_A_B","GOL, BGC"
10447,3VU9,['3VU9_A_B'],['EDO'],[1.0],1,1,Yes,3VU9_A_B,EDO
10448,3VUA,"['3VUA_A_B', '3VUA_A_C', '3VUA_A_D', '3VUA_A_E', '3VUA_B_E', '3VUA_C_E', '3VUA_C_F', '3VUA_E_F']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8,8,Yes,"3VUA_A_B, 3VUA_A_C, 3VUA_A_D, 3VUA_A_E, 3VUA_B_E, 3VUA_C_E, 3VUA_C_F, 3VUA_E_F","GOL, GOL, GOL, GOL, GOL, GOL, GOL, GOL"
10449,3VUH,['3VUH_A_F'],['GOL'],[1.0],1,1,Yes,3VUH_A_F,GOL
10450,3VUN,"['3VUN_A_B', '3VUN_A_E', '3VUN_B_F']","['NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0]",3,3,Yes,"3VUN_A_B, 3VUN_A_E, 3VUN_B_F","NAG, NAG, NAG"
10451,3VUX,['3VUX_A_G'],['EDO'],[1.0],1,1,Yes,3VUX_A_G,EDO
10452,3VVD,['3VVD_A_B'],['ORN'],[0.0],1,1,No,3VVD_A_B,ORN
10453,3VVK,"['3VVK_A_B', '3VVK_A_D', '3VVK_A_E', '3VVK_B_D', '3VVK_D_E']","['BNG', 'BNG', 'BNG', 'BNG', 'BNG']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"3VVK_A_B, 3VVK_A_D, 3VVK_A_E, 3VVK_B_D, 3VVK_D_E","BNG, BNG, BNG, BNG, BNG"
10454,3VVY,['3VVY_A_B'],['ET'],[1.0],1,1,Yes,3VVY_A_B,ET
10455,3VW0,"['3VW0_A_B', '3VW0_B_C', '3VW0_C_D']","['DEQ', 'DEQ', 'DEQ']","[0.0, 0.0, 0.0]",3,3,No,"3VW0_A_B, 3VW0_B_C, 3VW0_C_D","DEQ, DEQ, DEQ"
10456,3VW1,"['3VW1_A_B', '3VW1_B_D', '3VW1_C_D']","['CVI', 'CVI', 'CVI']","[1.0, 1.0, 1.0]",3,3,Yes,"3VW1_A_B, 3VW1_B_D, 3VW1_C_D","CVI, CVI, CVI"
10457,3VW2,['3VW2_A_B'],['BER'],[0.0],1,1,No,3VW2_A_B,BER
10458,3VWJ,['3VWJ_A_B'],['NAG'],[1.0],1,1,Yes,3VWJ_A_B,NAG
10459,3VWK,['3VWK_A_B'],['NAG'],[1.0],1,1,Yes,3VWK_A_B,NAG
10460,3VWV,['3VWV_A_B'],['ACY'],[1.0],1,1,Yes,3VWV_A_B,ACY
10461,3VX3,['3VX3_A_B'],['EDO'],[1.0],1,1,Yes,3VX3_A_B,EDO
10462,3VYG,['3VYG_A_C'],['TLA'],[1.0],1,1,Yes,3VYG_A_C,TLA
10463,3VYR,['3VYR_A_B'],['CIT'],[1.0],1,1,Yes,3VYR_A_B,CIT
10464,3VZB,"['3VZB_A_B', '3VZB_A_B', '3VZB_A_C', '3VZB_A_C', '3VZB_B_C', '3VZB_B_C']","['SQS', 'EDO', 'SQS', 'EDO', 'SQS', 'EDO']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",6,6,Yes,"3VZB_A_B, 3VZB_A_B, 3VZB_A_C, 3VZB_A_C, 3VZB_B_C, 3VZB_B_C","SQS, EDO, SQS, EDO, SQS, EDO"
10465,3VZC,['3VZC_B_D'],['EDO'],[1.0],1,1,Yes,3VZC_B_D,EDO
10466,3VZP,"['3VZP_A_B', '3VZP_A_B', '3VZP_A_D', '3VZP_A_D', '3VZP_B_C', '3VZP_B_C']","['GOL', 'DIO', 'GOL', 'DIO', 'GOL', 'DIO']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"3VZP_A_B, 3VZP_A_B, 3VZP_A_D, 3VZP_A_D, 3VZP_B_C, 3VZP_B_C","GOL, DIO, GOL, DIO, GOL, DIO"
10467,3W01,['3W01_A_B'],['PGE'],[1.0],1,1,Yes,3W01_A_B,PGE
10468,3W04,['3W04_A_B'],['EDO'],[1.0],1,1,Yes,3W04_A_B,EDO
10469,3W05,"['3W05_A_B', '3W05_A_B']","['PMS', 'EDO']","[1.0, 1.0]",2,2,Yes,"3W05_A_B, 3W05_A_B","PMS, EDO"
10470,3W11,"['3W11_A_B', '3W11_B_E', '3W11_C_E', '3W11_E_F']","['NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"3W11_A_B, 3W11_B_E, 3W11_C_E, 3W11_E_F","NAG, NAG, NAG, NAG"
10471,3W12,['3W12_C_E'],['NAG'],[1.0],1,1,Yes,3W12_C_E,NAG
10472,3W13,['3W13_C_E'],['NAG'],[1.0],1,1,Yes,3W13_C_E,NAG
10473,3W15,"['3W15_A_B', '3W15_A_C']","['NO3', 'NO3']","[1.0, 1.0]",2,2,Yes,"3W15_A_B, 3W15_A_C","NO3, NO3"
10474,3W1A,['3W1A_A_B'],['GOL'],[1.0],1,1,Yes,3W1A_A_B,GOL
10475,3W1L,['3W1L_A_B'],['GOL'],[1.0],1,1,Yes,3W1L_A_B,GOL
10476,3W1M,['3W1M_A_B'],['GOL'],[1.0],1,1,Yes,3W1M_A_B,GOL
10477,3W1N,['3W1N_A_B'],['GOL'],[1.0],1,1,Yes,3W1N_A_B,GOL
10478,3W1P,['3W1P_A_B'],['GOL'],[1.0],1,1,Yes,3W1P_A_B,GOL
10479,3W1Q,['3W1Q_A_B'],['GOL'],[1.0],1,1,Yes,3W1Q_A_B,GOL
10480,3W1R,['3W1R_A_B'],['GOL'],[1.0],1,1,Yes,3W1R_A_B,GOL
10481,3W1T,['3W1T_A_B'],['GOL'],[1.0],1,1,Yes,3W1T_A_B,GOL
10482,3W1U,['3W1U_A_B'],['GOL'],[1.0],1,1,Yes,3W1U_A_B,GOL
10483,3W1W,"['3W1W_A_B', '3W1W_A_B', '3W1W_A_B']","['SAL', 'CHD', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"3W1W_A_B, 3W1W_A_B, 3W1W_A_B","SAL, CHD, EDO"
10484,3W1X,['3W1X_A_B'],['GOL'],[1.0],1,1,Yes,3W1X_A_B,GOL
10485,3W22,['3W22_A_B'],['GOL'],[1.0],1,1,Yes,3W22_A_B,GOL
10486,3W23,['3W23_A_B'],['GOL'],[1.0],1,1,Yes,3W23_A_B,GOL
10487,3W2J,['3W2J_A_B'],['GOL'],[1.0],1,1,Yes,3W2J_A_B,GOL
10488,3W2K,['3W2K_A_B'],['GOL'],[1.0],1,1,Yes,3W2K_A_B,GOL
10489,3W2L,['3W2L_A_B'],['GOL'],[1.0],1,1,Yes,3W2L_A_B,GOL
10490,3W2M,['3W2M_A_B'],['GOL'],[1.0],1,1,Yes,3W2M_A_B,GOL
10491,3W2N,['3W2N_A_B'],['GOL'],[1.0],1,1,Yes,3W2N_A_B,GOL
10492,3W2U,['3W2U_A_B'],['GOL'],[1.0],1,1,Yes,3W2U_A_B,GOL
10493,3W2Y,['3W2Y_A_D'],['FMT'],[1.0],1,1,Yes,3W2Y_A_D,FMT
10494,3W3J,"['3W3J_A_B', '3W3J_A_B']","['NAG', 'GOL']","[1.0, 1.0]",2,2,Yes,"3W3J_A_B, 3W3J_A_B","NAG, GOL"
10495,3W3K,['3W3K_A_B'],['NAG'],[1.0],1,1,Yes,3W3K_A_B,NAG
10496,3W3L,"['3W3L_A_B', '3W3L_A_B', '3W3L_A_D', '3W3L_A_D', '3W3L_B_C', '3W3L_B_C']","['RX8', 'NAG', 'RX8', 'NAG', 'RX8', 'NAG']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",6,6,Yes,"3W3L_A_B, 3W3L_A_B, 3W3L_A_D, 3W3L_A_D, 3W3L_B_C, 3W3L_B_C","RX8, NAG, RX8, NAG, RX8, NAG"
10497,3W3N,"['3W3N_A_B', '3W3N_A_B', '3W3N_A_B']","['RX8', 'NAG', 'GOL']","[0.0, 1.0, 1.0]",3,3,Yes,"3W3N_A_B, 3W3N_A_B, 3W3N_A_B","RX8, NAG, GOL"
10498,3W3O,['3W3O_A_B'],['GOL'],[1.0],1,1,Yes,3W3O_A_B,GOL
10499,3W3Z,['3W3Z_A_B'],['GTP'],[1.0],1,1,Yes,3W3Z_A_B,GTP
10500,3W4U,"['3W4U_A_B', '3W4U_A_C', '3W4U_A_D', '3W4U_B_C']","['CMO', 'CMO', 'CMO', 'CMO']","[0.0, 0.0, 0.0, 0.0]",4,4,No,"3W4U_A_B, 3W4U_A_C, 3W4U_A_D, 3W4U_B_C","CMO, CMO, CMO, CMO"
10501,3W58,"['3W58_A_B', '3W58_A_B', '3W58_C_D', '3W58_C_D']","['BME', 'GOL', 'BME', 'GOL']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"3W58_A_B, 3W58_A_B, 3W58_C_D, 3W58_C_D","BME, GOL, BME, GOL"
10502,3W59,"['3W59_A_B', '3W59_A_B']","['BME', 'GOL']","[1.0, 1.0]",2,2,Yes,"3W59_A_B, 3W59_A_B","BME, GOL"
10503,3W5J,['3W5J_A_B'],['GOL'],[1.0],1,1,Yes,3W5J_A_B,GOL
10504,3W67,['3W67_A_B'],['VIV'],[1.0],1,1,Yes,3W67_A_B,VIV
10505,3W68,['3W68_A_B'],['VIV'],[1.0],1,1,Yes,3W68_A_B,VIV
10506,3W6B,"['3W6B_A_B', '3W6B_A_C', '3W6B_B_D']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"3W6B_A_B, 3W6B_A_C, 3W6B_B_D","GOL, GOL, GOL"
10507,3W6C,['3W6C_A_C'],['NAG'],[1.0],1,1,Yes,3W6C_A_C,NAG
10508,3W6D,['3W6D_A_C'],['NAG'],[1.0],1,1,Yes,3W6D_A_C,NAG
10509,3W6F,['3W6F_A_C'],['NAG'],[1.0],1,1,Yes,3W6F_A_C,NAG
10510,3W6H,['3W6H_A_B'],['AZM'],[1.0],1,1,Yes,3W6H_A_B,AZM
10511,3W6M,"['3W6M_A_B', '3W6M_A_C']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3W6M_A_B, 3W6M_A_C","GOL, GOL"
10512,3W6Y,['3W6Y_A_B'],['GOL'],[1.0],1,1,Yes,3W6Y_A_B,GOL
10513,3W70,['3W70_A_B'],['GOL'],[1.0],1,1,Yes,3W70_A_B,GOL
10514,3W71,['3W71_A_B'],['GOL'],[1.0],1,1,Yes,3W71_A_B,GOL
10515,3W72,['3W72_A_B'],['GOL'],[1.0],1,1,Yes,3W72_A_B,GOL
10516,3W73,['3W73_A_B'],['GOL'],[1.0],1,1,Yes,3W73_A_B,GOL
10517,3W74,['3W74_A_B'],['GOL'],[1.0],1,1,Yes,3W74_A_B,GOL
10518,3W75,['3W75_A_B'],['GOL'],[1.0],1,1,Yes,3W75_A_B,GOL
10519,3W76,['3W76_A_B'],['GOL'],[1.0],1,1,Yes,3W76_A_B,GOL
10520,3W78,['3W78_A_B'],['CBD'],[0.0],1,1,No,3W78_A_B,CBD
10521,3W7C,['3W7C_A_B'],['GOL'],[1.0],1,1,Yes,3W7C_A_B,GOL
10522,3W7D,['3W7D_A_B'],['GOL'],[1.0],1,1,Yes,3W7D_A_B,GOL
10523,3W7E,['3W7E_A_B'],['GOL'],[1.0],1,1,Yes,3W7E_A_B,GOL
10524,3W7G,['3W7G_A_B'],['GOL'],[1.0],1,1,Yes,3W7G_A_B,GOL
10525,3W7H,['3W7H_A_B'],['GOL'],[1.0],1,1,Yes,3W7H_A_B,GOL
10526,3W7I,['3W7I_A_B'],['GOL'],[1.0],1,1,Yes,3W7I_A_B,GOL
10527,3W7J,['3W7J_A_B'],['GOL'],[1.0],1,1,Yes,3W7J_A_B,GOL
10528,3W7K,['3W7K_A_B'],['GOL'],[1.0],1,1,Yes,3W7K_A_B,GOL
10529,3W7L,['3W7L_A_B'],['GOL'],[1.0],1,1,Yes,3W7L_A_B,GOL
10530,3W7M,['3W7M_A_B'],['GOL'],[1.0],1,1,Yes,3W7M_A_B,GOL
10531,3W7N,['3W7N_A_B'],['GOL'],[1.0],1,1,Yes,3W7N_A_B,GOL
10532,3W7O,['3W7O_A_B'],['GOL'],[1.0],1,1,Yes,3W7O_A_B,GOL
10533,3W7P,['3W7P_A_B'],['GOL'],[1.0],1,1,Yes,3W7P_A_B,GOL
10534,3W7Q,['3W7Q_A_B'],['GOL'],[1.0],1,1,Yes,3W7Q_A_B,GOL
10535,3W7V,['3W7V_A_B'],['GOL'],[1.0],1,1,Yes,3W7V_A_B,GOL
10536,3W7X,['3W7X_A_B'],['GLA'],[0.0],1,1,No,3W7X_A_B,GLA
10537,3W81,"['3W81_A_B', '3W81_A_B', '3W81_A_B']","['NAG', 'GOL', 'TLA']","[1.0, 1.0, 1.0]",3,3,Yes,"3W81_A_B, 3W81_A_B, 3W81_A_B","NAG, GOL, TLA"
10538,3W82,"['3W82_A_B', '3W82_A_B']","['TLA', 'NAG']","[1.0, 1.0]",2,2,Yes,"3W82_A_B, 3W82_A_B","TLA, NAG"
10539,3W83,['3W83_A_B'],['GOL'],[1.0],1,1,Yes,3W83_A_B,GOL
10540,3W84,['3W84_A_B'],['GOL'],[1.0],1,1,Yes,3W84_A_B,GOL
10541,3W85,['3W85_A_B'],['GOL'],[1.0],1,1,Yes,3W85_A_B,GOL
10542,3W86,"['3W86_A_B', '3W86_A_B']","['GOL', 'EDO']","[1.0, 1.0]",2,2,Yes,"3W86_A_B, 3W86_A_B","GOL, EDO"
10543,3W87,"['3W87_A_B', '3W87_A_B']","['GOL', 'EDO']","[1.0, 1.0]",2,2,Yes,"3W87_A_B, 3W87_A_B","GOL, EDO"
10544,3W88,"['3W88_A_B', '3W88_A_B']","['GOL', 'EDO']","[1.0, 1.0]",2,2,Yes,"3W88_A_B, 3W88_A_B","GOL, EDO"
10545,3W8J,"['3W8J_A_B', '3W8J_B_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3W8J_A_B, 3W8J_B_D","GOL, GOL"
10546,3W8L,['3W8L_A_B'],['IHP'],[1.0],1,1,Yes,3W8L_A_B,IHP
10547,3W8V,"['3W8V_A_B', '3W8V_A_B', '3W8V_A_C', '3W8V_A_C', '3W8V_B_C', '3W8V_B_C']","['TYZ', 'EDO', 'TYZ', 'EDO', 'TYZ', 'EDO']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",6,6,Yes,"3W8V_A_B, 3W8V_A_B, 3W8V_A_C, 3W8V_A_C, 3W8V_B_C, 3W8V_B_C","TYZ, EDO, TYZ, EDO, TYZ, EDO"
10548,3W92,"['3W92_A_B', '3W92_A_B', '3W92_A_C', '3W92_A_C']","['TYZ', 'EDO', 'TYZ', 'EDO']","[0.0, 1.0, 0.0, 1.0]",4,4,Yes,"3W92_A_B, 3W92_A_B, 3W92_A_C, 3W92_A_C","TYZ, EDO, TYZ, EDO"
10549,3W93,"['3W93_A_B', '3W93_A_C', '3W93_B_C']","['TYZ', 'TYZ', 'TYZ']","[0.0, 0.0, 0.0]",3,3,No,"3W93_A_B, 3W93_A_C, 3W93_B_C","TYZ, TYZ, TYZ"
10550,3W9A,"['3W9A_A_B', '3W9A_A_C']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"3W9A_A_B, 3W9A_A_C","GOL, GOL"
10551,3W9E,['3W9E_B_C'],['NAG'],[1.0],1,1,Yes,3W9E_B_C,NAG
10552,3W9T,"['3W9T_A_B', '3W9T_A_G', '3W9T_D_E']","['FRU', 'FRU', 'FRU']","[0.0, 0.0, 0.0]",3,3,No,"3W9T_A_B, 3W9T_A_G, 3W9T_D_E","FRU, FRU, FRU"
10553,3W9V,['3W9V_A_B'],['GOL'],[1.0],1,1,Yes,3W9V_A_B,GOL
10554,3W9W,['3W9W_A_B'],['GOL'],[1.0],1,1,Yes,3W9W_A_B,GOL
10555,3WA5,['3WA5_A_B'],['EDO'],[1.0],1,1,Yes,3WA5_A_B,EDO
10556,3WAG,['3WAG_A_B'],['TYD'],[1.0],1,1,Yes,3WAG_A_B,TYD
10557,3WAZ,['3WAZ_A_B'],['ADE'],[1.0],1,1,Yes,3WAZ_A_B,ADE
